Number of Threads: 3
5737
Time in MicroSeconds : ,14353363
Static Error : ,0.014553
0.133218,0.175407
0.466264,0.204664
0.79931,0.23871
1.13236,0.248887
1.4654,0.236708
1.79845,0.233424
2.13149,0.238299
2.46454,0.237844
2.79759,0.235156
3.13063,0.224783
3.46368,0.221072
3.79672,0.216867
4.12977,0.213693
4.46282,0.212533
4.79586,0.20988
5.12891,0.213462
5.46195,0.228294
5.795,0.264213
6.12804,0.295685
6.46109,0.313962
6.79414,0.317528
7.12718,0.306167
7.46023,0.309925
7.79327,0.321897
8.12632,0.329108
8.45937,0.337227
8.79241,0.338779
9.12546,0.337376
9.4585,0.330949
9.79155,0.312723
10.1246,0.301049
10.4576,0.288031
10.7907,0.283909
11.1237,0.281679
11.4568,0.274735
11.7898,0.271984
12.1229,0.271765
12.4559,0.271275
12.789,0.270742
13.122,0.268826
13.4551,0.269406
13.7881,0.269327
14.1211,0.269323
14.4542,0.268971
14.7872,0.268645
15.1203,0.268504
15.4533,0.268857
15.7864,0.268567
16.1194,0.266968
16.4525,0.264699
16.7855,0.266541
17.1186,0.267097
17.4516,0.266706
17.7847,0.265565
18.1177,0.263931
18.4507,0.263469
18.7838,0.26678
19.1168,0.267482
19.4499,0.263567
19.7829,0.259577
20.116,0.259687
20.449,0.260671
20.7821,0.260992
21.1151,0.262481
21.4482,0.263645
21.7812,0.265193
22.1142,0.265902
22.4473,0.265887
22.7803,0.2747
23.1134,0.285661
23.4464,0.292608
23.7795,0.294999
24.1125,0.296069
24.4456,0.290892
24.7786,0.281671
25.1117,0.280229
25.4447,0.280547
25.7778,0.287118
26.1108,0.298071
26.4438,0.302213
26.7769,0.306148
27.1099,0.31067
27.443,0.328351
27.776,0.347216
28.1091,0.364149
28.4421,0.39459
28.7752,0.420273
29.1082,0.442257
29.4413,0.456682
29.7743,0.472667
30.1073,0.482084
30.4404,0.492754
30.7734,0.500282
31.1065,0.505435
31.4395,0.513238
31.7726,0.514848
32.1056,0.513676
32.4387,0.513128
32.7717,0.514088
33.1048,0.513241
33.4378,0.522274
33.7709,0.527004
34.1039,0.530229
34.4369,0.560345
34.77,0.600077
35.103,0.617025
35.4361,0.623915
35.7691,0.625686
36.1022,0.628762
36.4352,0.636317
36.7683,0.634668
37.1013,0.632967
37.4344,0.632344
37.7674,0.633049
38.1005,0.630482
38.4335,0.632857
38.7665,0.635212
39.0996,0.640299
39.4326,0.650342
39.7657,0.682143
40.0987,0.697203
40.4318,0.715339
40.7648,0.723521
41.0979,0.724661
41.4309,0.734509
41.764,0.733882
42.097,0.738165
